0.0,0.0
0.02,-7.044799073640639
0.04,-10.944450840126462
0.06,-13.150645501186139
0.08,-14.398781276883604
0.1,-15.104903425585997
0.12000000000000001,-15.504385996743315
0.14,-15.730389847360753
0.16,-15.858249594322208
0.18,-15.930585153339683
0.19999999999999998,-15.971508377512714
0.21999999999999997,-15.994660341684453
0.23999999999999996,-16.007758367380035
0.25999999999999995,-16.015168463307077
0.2799999999999999,-16.019360661585168
0.29999999999999993,-16.02173236178051
0.31999999999999995,-16.02307413075766
0.33999999999999997,-16.023833224965106
0.36,-16.024262675916493
0.38,-16.024505634027815
0.4,-16.024643085422646
0.42000000000000004,-16.02472084730709
0.44000000000000006,-16.0247648403726
0.4600000000000001,-16.024789729027447
0.4800000000000001,-16.02480380953387
0.5,-16.024811775430052
0.52,-16.02481628204389
0.54,-16.024818831603366
0.56,-16.02482027398018
0.5800000000000001,-16.024821089981216
0.6000000000000001,-16.02482155161816
0.6200000000000001,-16.024821812778715
0.6400000000000001,-16.024821960523084
0.6600000000000001,-16.024822044104493
0.6800000000000002,-16.024822091387218
0.7000000000000002,-16.024822118134985
0.7200000000000002,-16.02482213326582
0.7400000000000002,-16.0248221418249
0.7600000000000002,-16.024822146666352
0.7800000000000002,-16.02482214940481
0.8000000000000003,-16.02482215095367
0.8200000000000003,-16.02482215182964
0.8400000000000003,-16.024822152325033
0.8600000000000003,-16.024822152605157
0.8800000000000003,-16.024822152763537
0.9000000000000004,-16.024822152853087
0.9200000000000004,-16.024822152903702
0.9400000000000004,-16.0248221529323
0.9600000000000004,-16.02482215294847
0.9800000000000004,-16.024822152957608
1.0000000000000004,-16.024822152962763
1.0200000000000005,-16.024822152965665
1.0400000000000005,-16.024822152967293
1.0600000000000005,-16.02482215296822
1.0800000000000005,-16.024822152968756
1.1000000000000005,-16.024822152969026
1.1200000000000006,-16.02482215296918
1.1400000000000006,-16.02482215296927
1.1600000000000006,-16.024822152969325
1.1800000000000006,-16.024822152969364
1.2000000000000006,-16.0248221529694
1.2200000000000006,-16.024822152969442
1.2400000000000007,-16.024822152969445
1.2600000000000007,-16.024822152969417
1.2800000000000007,-16.0248221529694
1.3000000000000007,-16.024822152969396
1.3200000000000007,-16.024822152969403
1.3400000000000007,-16.02482215296942
1.3600000000000008,-16.02482215296945
1.3800000000000008,-16.02482215296945
1.4000000000000008,-16.024822152969417
1.4200000000000008,-16.0248221529694
1.4400000000000008,-16.024822152969396
1.4600000000000009,-16.024822152969403
1.4800000000000009,-16.02482215296942
1.5000000000000009,-16.02482215296945
1.520000000000001,-16.02482215296945
1.540000000000001,-16.024822152969417
1.560000000000001,-16.0248221529694
1.580000000000001,-16.024822152969396
1.600000000000001,-16.024822152969403
1.620000000000001,-16.02482215296942
1.640000000000001,-16.02482215296945
1.660000000000001,-16.02482215296945
1.680000000000001,-16.024822152969417
1.700000000000001,-16.0248221529694
1.720000000000001,-16.024822152969396
1.740000000000001,-16.024822152969403
1.7600000000000011,-16.02482215296942
1.7800000000000011,-16.024822152969456
1.8000000000000012,-16.024822152969456
1.8200000000000012,-16.02482215296943
1.8400000000000012,-16.02482215296942
1.8600000000000012,-16.02482215296943
1.8800000000000012,-16.02482215296946
1.9000000000000012,-16.02482215296946
1.9200000000000013,-16.02482215296943
1.9400000000000013,-16.02482215296942
1.9600000000000013,-16.02482215296943
1.9800000000000013,-16.024822152969456
2.0000000000000013,-16.024822152969453
2.0200000000000014,-16.024822152969417
2.0400000000000014,-16.0248221529694
2.0600000000000014,-16.024822152969392
2.0800000000000014,-16.024822152969392
2.1000000000000014,-16.024822152969403
2.1200000000000014,-16.024822152969424
2.1400000000000015,-16.024822152969463
2.1600000000000015,-16.024822152969527
2.1800000000000015,-16.024822152969527
2.2000000000000015,-16.02482215296946
2.2200000000000015,-16.024822152969417
2.2400000000000015,-16.024822152969396
